/rpclipsgta	0.05562913907284768	0.12537714810442083	0.5061327561327561	0.25770693952512136	0.11078315623770169	19.23730684326711	
/hiphopheads	0.04408692018386962	0.13512795537058356	0.5401576197644559	0.2312937217745506	0.09342070309040999	13.358754701211868	
/MMA	0.03469710669077758	0.1312256281158991	0.5529887951034108	0.2237524063379239	0.09203317044276618	13.710725587703436	
/metal	0.030278232405891982	0.1434412265758092	0.5379897785349234	0.234412265758092	0.08415672913117547	13.959083469721767	
/nfl	0.029956301747930084	0.1308374733853797	0.5384669978708304	0.23235154956233736	0.09834397918145257	14.729617065317388	
/NBA	0.029411764705882353	0.12826074865120418	0.5311196395795095	0.23410645753378942	0.10651315423549697	10.534522661523626	
/Rap	0.027490297542043983	0.13422971741112125	0.5305378304466728	0.23701002734731086	0.09822242479489517	8.069210866752911	
/Boxing	0.026882710366415024	0.1263905257408951	0.5398832964442783	0.2322860674351088	0.10144011037971773	19.02559381329405	
/soccer	0.02606837606837607	0.13935839944808553	0.547085201793722	0.22341037139243416	0.0901460273657583	11.569017094017093	
/squaredcircle	0.026052385406922358	0.1323473644292757	0.5433913829818267	0.2294565502756629	0.09480470231323473	9.733395696913004	
/PremierLeague	0.02440689537463731	0.1300580848233118	0.556543466268618	0.21861310315734822	0.094785345750722	15.701655572623315	
/LeagueOfLegends	0.024028629856850715	0.1450838048468026	0.5303192057222162	0.22552578200064055	0.09907120743034056	17.921097477845944	
/indieheads	0.022453450164293537	0.15469509913954357	0.5695847362514029	0.20127197904975683	0.07444818555929666	17.721248630887185	
/hockey	0.02182890855457227	0.13640713353632014	0.5674206176598521	0.20682905611135277	0.089343192692475	13.702851524090462	
/ffxiv	0.021474588403722263	0.13550858766303647	0.5163359304377771	0.251388231242736	0.09676725065645043	25.496778811739443	
/HouseOfTheDragon	0.02090282410495886	0.13713900713563837	0.4992803111505834	0.23541481640278075	0.12816586531099747	20.8814765399155	
/kanye	0.02060555088309504	0.13038483630097644	0.5347501435956347	0.23291211947156806	0.10195290063182079	8.703952901597981	
/dc_cinematic	0.019230769230769232	0.1470965235968149	0.552456787725772	0.21336181782870461	0.08708487084870849	14.866272189349113	
/eldenring	0.01854974704890388	0.15120170368116823	0.5244904167934287	0.23760267721326436	0.08670520231213873	15.628161888701518	
/kuwtk	0.018541157294213528	0.1412695509009421	0.5601390286289216	0.21325345284917224	0.08533796762096406	12.742766911165445	
/marvelstudios	0.018055555555555554	0.14682077641780025	0.5524380200494136	0.21398347201317694	0.08675773151960924	16.735702614379086	
/baseball	0.017688502473392296	0.13658441810763552	0.5539149018845929	0.22109966971051098	0.08840101029726054	9.402188577424674	
/popheads	0.017053206002728513	0.14250632534603364	0.559011757702039	0.21498734930793273	0.08349456764399464	18.41768985902683	
/DestinyTheGame	0.016923076923076923	0.1362827923521565	0.5357936860827034	0.240329035126723	0.08759448643841708	19.464615384615385	
/bettercallsaul	0.016436903499469777	0.14266523374529821	0.5217624932831811	0.22393874261149918	0.1116335303600215	11.814952279957582	
/formula1	0.016216216216216217	0.12891496425371954	0.568374642098052	0.2186934602750795	0.08401693337314901	19.10535024820739	
/starwars	0.015340364333652923	0.14105566564582958	0.564042514862187	0.2055485498108449	0.08935326968113853	15.943911792905082	
/dundermifflin	0.015005506607929516	0.14333477135461606	0.5472389991371872	0.21969370146678172	0.08973252804141502	8.742566079295154	
/lostarkgame	0.014603616133518776	0.13566568591393896	0.5278595071717543	0.24577050386171387	0.09070430305259286	20.88873435326843	
/thebachelor	0.014276568501920614	0.1472832792578714	0.5542201709089247	0.21423022437508568	0.08426632545811817	16.38002560819462	
/rupaulsdragrace	0.013648928818244643	0.14390967371543392	0.5709501483111664	0.20538704430198068	0.07975313367141901	10.990324809951623	
/electronicmusic	0.012041884816753926	0.15270146520146521	0.5918040293040293	0.19803113553113552	0.05746336996336996	15.067015706806282	
/strangerthings	0.010475030450669914	0.14663018433179723	0.5658122119815668	0.19533410138248847	0.09222350230414747	23.492326431181485	
/FortNiteBR	0.01032258064516129	0.15755517826825127	0.5578947368421052	0.20339558573853989	0.08115449915110357	11.845161290322581	
/kpop	0.008856682769726247	0.12343046671404881	0.5321013977730396	0.24022743425728502	0.10424070125562662	18.82850241545894	
/Genshin_Impact	0.007277397260273972	0.14931972789115647	0.5520408163265306	0.21496598639455783	0.0836734693877551	15.61986301369863	
/AnimalCrossing	0.006051437216338881	0.1653958944281525	0.5530791788856305	0.21700879765395895	0.06451612903225806	15.493192133131618	
/minecraft	0.00411522633744856	0.17126148705096073	0.6750208855472013	0.11695906432748537	0.036758563074352546	17.95679012345679	
/LofiHipHop	0.003393665158371041	0.11546184738955824	0.5632530120481928	0.2535140562248996	0.0677710843373494	19.686651583710407	
/classicalmusic	0.0028935185185185184	0.14374460742018982	0.5591026747195859	0.21742881794650562	0.07972389991371873	22.337962962962962	
